Year;Month;Day type;Time;Appliances;Power (MW)
2035;8;weekday;07:00:00;Washing machine;53.12643544
2035;8;weekday;08:00:00;Washing machine;110.7857899
2035;8;weekday;09:00:00;Washing machine;186.0480677
2035;8;weekday;10:00:00;Washing machine;225.2366922
2035;8;weekday;11:00:00;Washing machine;210.3800043
2035;8;weekday;12:00:00;Washing machine;154.2394418
2035;8;weekday;13:00:00;Washing machine;125.8631873
2035;8;weekday;14:00:00;Washing machine;143.7749606
2035;8;weekday;15:00:00;Washing machine;118.9936828
2035;8;weekday;16:00:00;Washing machine;94.66579274
2035;8;weekday;17:00:00;Washing machine;127.1005985
2035;8;weekday;18:00:00;Washing machine;106.2844028
2035;8;weekday;19:00:00;Washing machine;84.03685887
2035;8;weekday;20:00:00;Washing machine;55.86661071
2035;8;weekday;21:00:00;Washing machine;49.85466103
2035;8;weekday;22:00:00;Washing machine;49.64198722
2035;8;weekday;23:00:00;Washing machine;23.4391015
2035;9;weekday;00:00:00;Washing machine;1.452771831
2035;9;weekday;01:00:00;Washing machine;4.433444963
2035;9;weekday;02:00:00;Washing machine;2.001781141
2035;9;weekday;03:00:00;Washing machine;0.213675645
2035;9;weekday;04:00:00;Washing machine;0
2035;9;weekday;05:00:00;Washing machine;2.717470448
2035;9;weekday;06:00:00;Washing machine;16.93193796
2035;9;weekday;07:00:00;Washing machine;46.16731057
2035;9;weekday;08:00:00;Washing machine;106.2005183
2035;9;weekday;09:00:00;Washing machine;169.8194023
2035;9;weekday;10:00:00;Washing machine;214.9058096
2035;9;weekday;11:00:00;Washing machine;177.9426157
2035;9;weekday;12:00:00;Washing machine;113.9322943
2035;9;weekday;13:00:00;Washing machine;103.032425
2035;9;weekday;14:00:00;Washing machine;124.8440577
2035;9;weekday;15:00:00;Washing machine;120.1859653
2035;9;weekday;16:00:00;Washing machine;97.19365627
2035;9;weekday;17:00:00;Washing machine;95.71246943
2035;9;weekday;18:00:00;Washing machine;121.6378615
2035;9;weekday;19:00:00;Washing machine;96.49512898
2035;9;weekday;20:00:00;Washing machine;59.94983844
2035;9;weekday;21:00:00;Washing machine;54.60883753
2035;9;weekday;22:00:00;Washing machine;32.03373961
2035;9;weekday;23:00:00;Washing machine;22.76256211
2035;10;weekday;00:00:00;Washing machine;1.600954558
2035;10;weekday;01:00:00;Washing machine;4.885656349
2035;10;weekday;02:00:00;Washing machine;2.205962817
2035;10;weekday;03:00:00;Washing machine;0.235470561
2035;10;weekday;04:00:00;Washing machine;0
2035;10;weekday;05:00:00;Washing machine;2.745716772
2035;10;weekday;06:00:00;Washing machine;15.44192742
2035;10;weekday;07:00:00;Washing machine;42.10458724
2035;10;weekday;08:00:00;Washing machine;96.85487271
2035;10;weekday;09:00:00;Washing machine;154.8752949
2035;10;weekday;10:00:00;Washing machine;195.9940984
2035;10;weekday;11:00:00;Washing machine;162.2836655
2035;10;weekday;12:00:00;Washing machine;116.5527371
2035;10;weekday;13:00:00;Washing machine;105.4021708
2035;10;weekday;14:00:00;Washing machine;127.715471
2035;10;weekday;15:00:00;Washing machine;122.9502425
2035;10;weekday;16:00:00;Washing machine;99.42911037
2035;10;weekday;17:00:00;Washing machine;97.91385623
2035;10;weekday;18:00:00;Washing machine;124.4355323
2035;10;weekday;19:00:00;Washing machine;98.71451695
2035;10;weekday;20:00:00;Washing machine;58.96071436
2035;10;weekday;21:00:00;Washing machine;53.24361659
2035;10;weekday;22:00:00;Washing machine;31.23289612
2035;10;weekday;23:00:00;Washing machine;22.19349805
2035;11;weekday;00:00:00;Washing machine;1.764251923
2035;11;weekday;01:00:00;Washing machine;5.383993296
2035;11;weekday;02:00:00;Washing machine;2.430971025
2035;11;weekday;03:00:00;Washing machine;0.259488558
2035;11;weekday;04:00:00;Washing machine;0
2035;11;weekday;05:00:00;Washing machine;2.79875056
2035;11;weekday;06:00:00;Washing machine;14.08303781
2035;11;weekday;07:00:00;Washing machine;38.39938356
2035;11;weekday;08:00:00;Washing machine;88.33164391
2035;11;weekday;09:00:00;Washing machine;141.2462689
2035;11;weekday;10:00:00;Washing machine;178.7466177
2035;11;weekday;11:00:00;Washing machine;148.0027029
2035;11;weekday;12:00:00;Washing machine;119.23345
2035;11;weekday;13:00:00;Washing machine;107.8264207
2035;11;weekday;14:00:00;Washing machine;130.6529268
2035;11;weekday;15:00:00;Washing machine;125.778098
2035;11;weekday;16:00:00;Washing machine;101.7159799
2035;11;weekday;17:00:00;Washing machine;100.1658749
2035;11;weekday;18:00:00;Washing machine;127.2975496
2035;11;weekday;19:00:00;Washing machine;100.9849508
2035;11;weekday;20:00:00;Washing machine;58.00803968
2035;11;weekday;21:00:00;Washing machine;51.91252618
2035;11;weekday;22:00:00;Washing machine;30.45207372
2035;11;weekday;23:00:00;Washing machine;21.6386606
2035;12;weekday;00:00:00;Washing machine;33.77159975
2035;12;weekday;01:00:00;Washing machine;55.73223738
2035;12;weekday;02:00:00;Washing machine;35.76848461
2035;12;weekday;03:00:00;Washing machine;10.07274703
2035;12;weekday;04:00:00;Washing machine;7.783110083
2035;12;weekday;05:00:00;Washing machine;1.950615475
2035;12;weekday;06:00:00;Washing machine;1.171486227
2035;12;weekday;07:00:00;Washing machine;1.43331517
2035;12;weekday;08:00:00;Washing machine;4.852263067
2035;12;weekday;09:00:00;Washing machine;19.1763768
2035;12;weekday;10:00:00;Washing machine;36.62474205
2035;12;weekday;11:00:00;Washing machine;81.58730388
2035;12;weekday;12:00:00;Washing machine;119.359117
2035;12;weekday;13:00:00;Washing machine;204.5557186
2035;12;weekday;14:00:00;Washing machine;187.8669252
2035;12;weekday;15:00:00;Washing machine;138.9028466
2035;12;weekday;16:00:00;Washing machine;88.43716035
2035;12;weekday;17:00:00;Washing machine;140.1278279
2035;12;weekday;18:00:00;Washing machine;143.2236988
2035;12;weekday;19:00:00;Washing machine;105.9100419
2035;12;weekday;20:00:00;Washing machine;79.25604061
2035;12;weekday;21:00:00;Washing machine;97.25060815
2035;12;weekday;22:00:00;Washing machine;91.79518525
2035;12;weekday;23:00:00;Washing machine;57.04242485
2035;1;weekend;00:00:00;Washing machine;32.93131735
2035;1;weekend;01:00:00;Washing machine;46.81055703
2035;1;weekend;02:00:00;Washing machine;31.13656361
2035;1;weekend;03:00:00;Washing machine;13.11449186
2035;1;weekend;04:00:00;Washing machine;13.26842353
2035;1;weekend;05:00:00;Washing machine;1.966905826
2035;1;weekend;06:00:00;Washing machine;0
2035;1;weekend;07:00:00;Washing machine;0.000595451
2035;1;weekend;08:00:00;Washing machine;15.59160554
2035;1;weekend;09:00:00;Washing machine;10.49192976
2035;1;weekend;10:00:00;Washing machine;26.41678548
2035;1;weekend;11:00:00;Washing machine;54.60844388
2035;1;weekend;12:00:00;Washing machine;98.11163409
2035;1;weekend;13:00:00;Washing machine;227.0008303
2035;1;weekend;14:00:00;Washing machine;197.0028316
2035;1;weekend;15:00:00;Washing machine;167.5569037
2035;1;weekend;16:00:00;Washing machine;88.78444052
2035;1;weekend;17:00:00;Washing machine;133.7196213
2035;1;weekend;18:00:00;Washing machine;143.6310113
2035;1;weekend;19:00:00;Washing machine;108.9898359
2035;1;weekend;20:00:00;Washing machine;80.01335989
2035;1;weekend;21:00:00;Washing machine;77.51681389
2035;1;weekend;22:00:00;Washing machine;111.8358981
2035;1;weekend;23:00:00;Washing machine;66.03659413
2035;2;weekend;00:00:00;Washing machine;32.6701616
2035;2;weekend;01:00:00;Washing machine;51.43134358
2035;2;weekend;02:00:00;Washing machine;36.41718715
2035;2;weekend;03:00:00;Washing machine;9.08626472
2035;2;weekend;04:00:00;Washing machine;8.590343333
2035;2;weekend;05:00:00;Washing machine;1.280638966
2035;2;weekend;06:00:00;Washing machine;0
2035;2;weekend;07:00:00;Washing machine;0.000297726
2035;2;weekend;08:00:00;Washing machine;12.49279834
2035;2;weekend;09:00:00;Washing machine;16.66168862
2035;2;weekend;10:00:00;Washing machine;28.74853435
2035;2;weekend;11:00:00;Washing machine;80.11313776
2035;2;weekend;12:00:00;Washing machine;113.0989338
2035;2;weekend;13:00:00;Washing machine;217.7853844
2035;2;weekend;14:00:00;Washing machine;197.021945
2035;2;weekend;15:00:00;Washing machine;145.6663106
2035;2;weekend;16:00:00;Washing machine;98.0965347
2035;2;weekend;17:00:00;Washing machine;147.7375027
2035;2;weekend;18:00:00;Washing machine;133.2408134
2035;2;weekend;19:00:00;Washing machine;96.76233329
2035;2;weekend;20:00:00;Washing machine;84.72511405
2035;2;weekend;21:00:00;Washing machine;94.36915127
2035;2;weekend;22:00:00;Washing machine;97.81876746
2035;2;weekend;23:00:00;Washing machine;55.19097896
2035;3;weekend;00:00:00;Washing machine;8.303696011
2035;3;weekend;01:00:00;Washing machine;3.751899009
2035;3;weekend;02:00:00;Washing machine;2.08300166
2035;3;weekend;03:00:00;Washing machine;0.067702191
2035;3;weekend;04:00:00;Washing machine;0
2035;3;weekend;05:00:00;Washing machine;1.436113103
2035;3;weekend;06:00:00;Washing machine;7.469467144
2035;3;weekend;07:00:00;Washing machine;35.30051979
2035;3;weekend;08:00:00;Washing machine;83.02955676
2035;3;weekend;09:00:00;Washing machine;160.6934589
2035;3;weekend;10:00:00;Washing machine;210.5741754
2035;3;weekend;11:00:00;Washing machine;183.4401727
2035;3;weekend;12:00:00;Washing machine;108.617731
2035;3;weekend;13:00:00;Washing machine;105.1575159
2035;3;weekend;14:00:00;Washing machine;108.471621
2035;3;weekend;15:00:00;Washing machine;116.9497697
2035;3;weekend;16:00:00;Washing machine;90.30660684
2035;3;weekend;17:00:00;Washing machine;101.4079113
2035;3;weekend;18:00:00;Washing machine;103.0318365
2035;3;weekend;19:00:00;Washing machine;94.30943116
2035;3;weekend;20:00:00;Washing machine;63.81563841
2035;3;weekend;21:00:00;Washing machine;70.79459292
2035;3;weekend;22:00:00;Washing machine;28.74741505
2035;3;weekend;23:00:00;Washing machine;20.17430945
2035;4;weekend;00:00:00;Washing machine;3.059595232
2035;4;weekend;01:00:00;Washing machine;0.583098687
2035;4;weekend;02:00:00;Washing machine;0
2035;4;weekend;03:00:00;Washing machine;0
2035;4;weekend;04:00:00;Washing machine;0
2035;4;weekend;05:00:00;Washing machine;0
2035;4;weekend;06:00:00;Washing machine;2.6044111
2035;4;weekend;07:00:00;Washing machine;39.02316144
2035;4;weekend;08:00:00;Washing machine;101.2546699
2035;4;weekend;09:00:00;Washing machine;182.8855844
2035;4;weekend;10:00:00;Washing machine;243.9014456
2035;4;weekend;11:00:00;Washing machine;207.4042008
2035;4;weekend;12:00:00;Washing machine;125.9161417
2035;4;weekend;13:00:00;Washing machine;117.8635577
2035;4;weekend;14:00:00;Washing machine;157.268432
2035;4;weekend;15:00:00;Washing machine;143.0740015
2035;4;weekend;16:00:00;Washing machine;93.51869383
2035;4;weekend;17:00:00;Washing machine;118.0213848
2035;4;weekend;18:00:00;Washing machine;95.12573825
2035;4;weekend;19:00:00;Washing machine;79.89246515
2035;4;weekend;20:00:00;Washing machine;51.73255417
2035;4;weekend;21:00:00;Washing machine;56.26734489
2035;4;weekend;22:00:00;Washing machine;30.69707629
2035;4;weekend;23:00:00;Washing machine;13.67321957
2035;5;weekend;00:00:00;Washing machine;5.681645621
2035;5;weekend;01:00:00;Washing machine;2.167498848
2035;5;weekend;02:00:00;Washing machine;1.04150083
2035;5;weekend;03:00:00;Washing machine;0.033851096
2035;5;weekend;04:00:00;Washing machine;0
2035;5;weekend;05:00:00;Washing machine;0.718056552
2035;5;weekend;06:00:00;Washing machine;5.036939122
2035;5;weekend;07:00:00;Washing machine;37.16184061
2035;5;weekend;08:00:00;Washing machine;92.14211334
2035;5;weekend;09:00:00;Washing machine;171.7895217
2035;5;weekend;10:00:00;Washing machine;227.2378105
2035;5;weekend;11:00:00;Washing machine;195.4221867
2035;5;weekend;12:00:00;Washing machine;117.2669363
2035;5;weekend;13:00:00;Washing machine;111.5105368
2035;5;weekend;14:00:00;Washing machine;132.8700265
2035;5;weekend;15:00:00;Washing machine;130.0118856
2035;5;weekend;16:00:00;Washing machine;91.91265033
2035;5;weekend;17:00:00;Washing machine;109.7146481
2035;5;weekend;18:00:00;Washing machine;99.07878737
2035;5;weekend;19:00:00;Washing machine;87.10094815
2035;5;weekend;20:00:00;Washing machine;57.77409629
2035;5;weekend;21:00:00;Washing machine;63.5309689
2035;5;weekend;22:00:00;Washing machine;29.72224567
2035;5;weekend;23:00:00;Washing machine;16.92376451
2035;6;weekend;00:00:00;Washing machine;0
2035;6;weekend;01:00:00;Washing machine;0
2035;6;weekend;02:00:00;Washing machine;0
2035;6;weekend;03:00:00;Washing machine;0
2035;6;weekend;04:00:00;Washing machine;0.001107159
2035;6;weekend;05:00:00;Washing machine;10.57779677
2035;6;weekend;06:00:00;Washing machine;21.89698819
2035;6;weekend;07:00:00;Washing machine;49.89865628
2035;6;weekend;08:00:00;Washing machine;111.4996692
2035;6;weekend;09:00:00;Washing machine;196.7096968
2035;6;weekend;10:00:00;Washing machine;251.3636521
2035;6;weekend;11:00:00;Washing machine;233.2793014
2035;6;weekend;12:00:00;Washing machine;149.6539434
2035;6;weekend;13:00:00;Washing machine;128.4248754
2035;6;weekend;14:00:00;Washing machine;163.3323686
2035;6;weekend;15:00:00;Washing machine;131.945383
2035;6;weekend;16:00:00;Washing machine;105.7810878
2035;6;weekend;17:00:00;Washing machine;161.3694257
2035;6;weekend;18:00:00;Washing machine;114.735772
2035;6;weekend;19:00:00;Washing machine;93.63484791
2035;6;weekend;20:00:00;Washing machine;65.44377553
2035;6;weekend;21:00:00;Washing machine;47.21422529
2035;6;weekend;22:00:00;Washing machine;41.14770093
2035;6;weekend;23:00:00;Washing machine;21.71034266
2035;7;weekend;00:00:00;Washing machine;0
2035;7;weekend;01:00:00;Washing machine;6.761895066
2035;7;weekend;02:00:00;Washing machine;1.288684233
2035;7;weekend;03:00:00;Washing machine;0
2035;7;weekend;04:00:00;Washing machine;0
2035;7;weekend;05:00:00;Washing machine;1.627664253
2035;7;weekend;06:00:00;Washing machine;14.09191629
2035;7;weekend;07:00:00;Washing machine;53.16852653
2035;7;weekend;08:00:00;Washing machine;108.2865085
2035;7;weekend;09:00:00;Washing machine;172.3946698
2035;7;weekend;10:00:00;Washing machine;211.9392146
2035;7;weekend;11:00:00;Washing machine;164.0656324
2035;7;weekend;12:00:00;Washing machine;159.7245786
2035;7;weekend;13:00:00;Washing machine;127.2173065
2035;7;weekend;14:00:00;Washing machine;127.4906547
2035;7;weekend;15:00:00;Washing machine;114.4288449
2035;7;weekend;16:00:00;Washing machine;93.42514749
2035;7;weekend;17:00:00;Washing machine;108.8314916
2035;7;weekend;18:00:00;Washing machine;127.9768656
2035;7;weekend;19:00:00;Washing machine;78.2995095
2035;7;weekend;20:00:00;Washing machine;50.55658005
2035;7;weekend;21:00:00;Washing machine;60.17489104
2035;7;weekend;22:00:00;Washing machine;51.4332399
2035;7;weekend;23:00:00;Washing machine;23.95626431
2035;8;weekend;00:00:00;Washing machine;0
2035;8;weekend;01:00:00;Washing machine;3.380947533
2035;8;weekend;02:00:00;Washing machine;0.644342117
2035;8;weekend;03:00:00;Washing machine;0
2035;8;weekend;04:00:00;Washing machine;0.000553579
2035;8;weekend;05:00:00;Washing machine;6.102730511
2035;8;weekend;06:00:00;Washing machine;17.99445224
2035;8;weekend;07:00:00;Washing machine;51.5335914
2035;8;weekend;08:00:00;Washing machine;109.8930888
2035;8;weekend;09:00:00;Washing machine;184.5521833
2035;8;weekend;10:00:00;Washing machine;231.6514333
2035;8;weekend;11:00:00;Washing machine;198.6724669
2035;8;weekend;12:00:00;Washing machine;154.689261
2035;8;weekend;13:00:00;Washing machine;127.8210909
2035;8;weekend;14:00:00;Washing machine;145.4115116
2035;8;weekend;15:00:00;Washing machine;123.187114
2035;8;weekend;16:00:00;Washing machine;99.60311766
2035;8;weekend;17:00:00;Washing machine;135.1004587
2035;8;weekend;18:00:00;Washing machine;121.3563188
2035;8;weekend;19:00:00;Washing machine;85.96717871
2035;8;weekend;20:00:00;Washing machine;58.00017779
2035;8;weekend;21:00:00;Washing machine;53.69455816
2035;8;weekend;22:00:00;Washing machine;46.29047041
2035;8;weekend;23:00:00;Washing machine;22.83330349
2035;9;weekend;00:00:00;Washing machine;0.089689836
2035;9;weekend;01:00:00;Washing machine;4.921333308
2035;9;weekend;02:00:00;Washing machine;4.038431574
2035;9;weekend;03:00:00;Washing machine;0.44807163
2035;9;weekend;04:00:00;Washing machine;0
2035;9;weekend;05:00:00;Washing machine;5.21935165
2035;9;weekend;06:00:00;Washing machine;13.50493518
2035;9;weekend;07:00:00;Washing machine;32.48174318
2035;9;weekend;08:00:00;Washing machine;101.6136249
2035;9;weekend;09:00:00;Washing machine;145.2830763
2035;9;weekend;10:00:00;Washing machine;210.4096231
2035;9;weekend;11:00:00;Washing machine;177.7828585
2035;9;weekend;12:00:00;Washing machine;118.1365088
2035;9;weekend;13:00:00;Washing machine;97.12838326
2035;9;weekend;14:00:00;Washing machine;119.6261943
2035;9;weekend;15:00:00;Washing machine;98.11673941
2035;9;weekend;16:00:00;Washing machine;98.68506015
2035;9;weekend;17:00:00;Washing machine;101.5392362
2035;9;weekend;18:00:00;Washing machine;125.0286243
2035;9;weekend;19:00:00;Washing machine;102.2978126
2035;9;weekend;20:00:00;Washing machine;56.41682303
2035;9;weekend;21:00:00;Washing machine;46.95358327
2035;9;weekend;22:00:00;Washing machine;34.23279492
2035;9;weekend;23:00:00;Washing machine;16.91510307
2035;10;weekend;00:00:00;Washing machine;2.908798247
2035;10;weekend;01:00:00;Washing machine;6.353008279
2035;10;weekend;02:00:00;Washing machine;3.791517978
2035;10;weekend;03:00:00;Washing machine;0.347307946
2035;10;weekend;04:00:00;Washing machine;0
2035;10;weekend;05:00:00;Washing machine;1.450009814
2035;10;weekend;06:00:00;Washing machine;22.64842652
2035;10;weekend;07:00:00;Washing machine;52.13841661
2035;10;weekend;08:00:00;Washing machine;112.1583078
2035;10;weekend;09:00:00;Washing machine;187.2010769
2035;10;weekend;10:00:00;Washing machine;226.6376486
2035;10;weekend;11:00:00;Washing machine;174.2091573
2035;10;weekend;12:00:00;Washing machine;114.141211
2035;10;weekend;13:00:00;Washing machine;124.0480766
2035;10;weekend;14:00:00;Washing machine;133.3729468
2035;10;weekend;15:00:00;Washing machine;146.7434506
2035;10;weekend;16:00:00;Washing machine;94.11153833
2035;10;weekend;17:00:00;Washing machine;87.0716664
2035;10;weekend;18:00:00;Washing machine;133.6135253
2035;10;weekend;19:00:00;Washing machine;111.2258591
2035;10;weekend;20:00:00;Washing machine;64.34320041
2035;10;weekend;21:00:00;Washing machine;64.12152923
2035;10;weekend;22:00:00;Washing machine;26.40455173
2035;10;weekend;23:00:00;Washing machine;28.21850643
2035;11;weekend;00:00:00;Washing machine;1.499244041
2035;11;weekend;01:00:00;Washing machine;5.637170793
2035;11;weekend;02:00:00;Washing machine;3.914974776
2035;11;weekend;03:00:00;Washing machine;0.397689788
2035;11;weekend;04:00:00;Washing machine;0
2035;11;weekend;05:00:00;Washing machine;3.334680732
2035;11;weekend;06:00:00;Washing machine;18.07668085
2035;11;weekend;07:00:00;Washing machine;42.3100799
2035;11;weekend;08:00:00;Washing machine;106.8859664
2035;11;weekend;09:00:00;Washing machine;166.2420766
2035;11;weekend;10:00:00;Washing machine;218.5236359
2035;11;weekend;11:00:00;Washing machine;175.9960079
2035;11;weekend;12:00:00;Washing machine;116.1388599
2035;11;weekend;13:00:00;Washing machine;110.58823
2035;11;weekend;14:00:00;Washing machine;126.4995705
2035;11;weekend;15:00:00;Washing machine;122.430095
2035;11;weekend;16:00:00;Washing machine;96.39829924
2035;11;weekend;17:00:00;Washing machine;94.30545131
2035;11;weekend;18:00:00;Washing machine;129.3210748
2035;11;weekend;19:00:00;Washing machine;106.7618359
2035;11;weekend;20:00:00;Washing machine;60.38001172
2035;11;weekend;21:00:00;Washing machine;55.53755625
2035;11;weekend;22:00:00;Washing machine;30.31867333
2035;11;weekend;23:00:00;Washing machine;22.56680475
2035;12;weekend;00:00:00;Washing machine;32.40900585
2035;12;weekend;01:00:00;Washing machine;56.05213013
2035;12;weekend;02:00:00;Washing machine;41.69781068
2035;12;weekend;03:00:00;Washing machine;5.058037583
2035;12;weekend;04:00:00;Washing machine;3.912263132
2035;12;weekend;05:00:00;Washing machine;0.594372106
2035;12;weekend;06:00:00;Washing machine;0
2035;12;weekend;07:00:00;Washing machine;0
2035;12;weekend;08:00:00;Washing machine;9.393991136
2035;12;weekend;09:00:00;Washing machine;22.83144748
2035;12;weekend;10:00:00;Washing machine;31.08028323
2035;12;weekend;11:00:00;Washing machine;105.6178316
2035;12;weekend;12:00:00;Washing machine;128.0862335
2035;12;weekend;13:00:00;Washing machine;208.5699384
2035;12;weekend;14:00:00;Washing machine;197.0410583
2035;12;weekend;15:00:00;Washing machine;123.7757174
2035;12;weekend;16:00:00;Washing machine;107.4086289
2035;12;weekend;17:00:00;Washing machine;161.7553842
2035;12;weekend;18:00:00;Washing machine;122.8506155
2035;12;weekend;19:00:00;Washing machine;84.53483071
2035;12;weekend;20:00:00;Washing machine;89.43686821
2035;12;weekend;21:00:00;Washing machine;111.2214886
2035;12;weekend;22:00:00;Washing machine;83.80163678
2035;12;weekend;23:00:00;Washing machine;44.34536378
2035;1;weekday;00:00:00;Dishwasher;36.59013989
2035;1;weekday;01:00:00;Dishwasher;77.29566329
2035;1;weekday;02:00:00;Dishwasher;51.11374177
2035;1;weekday;03:00:00;Dishwasher;14.73471884
2035;1;weekday;04:00:00;Dishwasher;2.690730695
2035;1;weekday;05:00:00;Dishwasher;1.706658256
2035;1;weekday;06:00:00;Dishwasher;0.916053168
2035;1;weekday;07:00:00;Dishwasher;1.138161626
2035;1;weekday;08:00:00;Dishwasher;4.047316485
2035;1;weekday;09:00:00;Dishwasher;10.73424333
2035;1;weekday;10:00:00;Dishwasher;29.0206436
2035;1;weekday;11:00:00;Dishwasher;66.07220863
2035;1;weekday;12:00:00;Dishwasher;108.9591052
2035;1;weekday;13:00:00;Dishwasher;111.2131349
2035;1;weekday;14:00:00;Dishwasher;70.27321518
2035;1;weekday;15:00:00;Dishwasher;46.74706912
2035;1;weekday;16:00:00;Dishwasher;252.6626407
2035;1;weekday;17:00:00;Dishwasher;325.8192137
2035;1;weekday;18:00:00;Dishwasher;130.9882081
2035;1;weekday;19:00:00;Dishwasher;29.4317461
2035;1;weekday;20:00:00;Dishwasher;23.44789232
2035;1;weekday;21:00:00;Dishwasher;30.89190402
2035;1;weekday;22:00:00;Dishwasher;46.98530401
2035;1;weekday;23:00:00;Dishwasher;208.8889411
2035;2;weekday;00:00:00;Dishwasher;36.9201921
2035;2;weekday;01:00:00;Dishwasher;77.9928895
2035;2;weekday;02:00:00;Dishwasher;51.5748005
2035;2;weekday;03:00:00;Dishwasher;14.86762969
2035;2;weekday;04:00:00;Dishwasher;2.715001758
2035;2;weekday;05:00:00;Dishwasher;1.72205274
2035;2;weekday;06:00:00;Dishwasher;0.924316197
2035;2;weekday;07:00:00;Dishwasher;1.148428128
2035;2;weekday;08:00:00;Dishwasher;4.083824292
2035;2;weekday;09:00:00;Dishwasher;10.83106889
2035;2;weekday;10:00:00;Dishwasher;29.28241706
2035;2;weekday;11:00:00;Dishwasher;66.66819647
2035;2;weekday;12:00:00;Dishwasher;109.9419436
2035;2;weekday;13:00:00;Dishwasher;112.2163052
2035;2;weekday;14:00:00;Dishwasher;70.65792874
2035;2;weekday;15:00:00;Dishwasher;46.72733952
2035;2;weekday;16:00:00;Dishwasher;252.5560044
2035;2;weekday;17:00:00;Dishwasher;325.6817017
2035;2;weekday;18:00:00;Dishwasher;130.9329245
2035;2;weekday;19:00:00;Dishwasher;29.41932443
2035;2;weekday;20:00:00;Dishwasher;23.56585376
2035;2;weekday;21:00:00;Dishwasher;31.99908222
2035;2;weekday;22:00:00;Dishwasher;48.6692761
2035;2;weekday;23:00:00;Dishwasher;216.3756043
2035;3;weekday;00:00:00;Dishwasher;2.662047234
2035;3;weekday;01:00:00;Dishwasher;5.099663025
2035;3;weekday;02:00:00;Dishwasher;4.327327322
2035;3;weekday;03:00:00;Dishwasher;2.759906323
2035;3;weekday;04:00:00;Dishwasher;1.090562725
2035;3;weekday;05:00:00;Dishwasher;1.060576319
2035;3;weekday;06:00:00;Dishwasher;6.075199309
2035;3;weekday;07:00:00;Dishwasher;25.13561021
2035;3;weekday;08:00:00;Dishwasher;66.17758678
2035;3;weekday;09:00:00;Dishwasher;105.328682
2035;3;weekday;10:00:00;Dishwasher;94.53896661
2035;3;weekday;11:00:00;Dishwasher;50.26102335
2035;3;weekday;12:00:00;Dishwasher;44.2821772
2035;3;weekday;13:00:00;Dishwasher;259.4102516
2035;3;weekday;14:00:00;Dishwasher;333.1420676
2035;3;weekday;15:00:00;Dishwasher;135.4644686
2035;3;weekday;16:00:00;Dishwasher;31.86378854
2035;3;weekday;17:00:00;Dishwasher;19.74870871
2035;3;weekday;18:00:00;Dishwasher;19.50188993
2035;3;weekday;19:00:00;Dishwasher;52.72156776
2035;3;weekday;20:00:00;Dishwasher;219.3974741
2035;3;weekday;21:00:00;Dishwasher;284.8022512
2035;3;weekday;22:00:00;Dishwasher;134.5662242
2035;3;weekday;23:00:00;Dishwasher;34.79695217
2035;4;weekday;00:00:00;Dishwasher;2.674026446
2035;4;weekday;01:00:00;Dishwasher;5.122611508
2035;4;weekday;02:00:00;Dishwasher;4.346800295
2035;4;weekday;03:00:00;Dishwasher;2.772325902
2035;4;weekday;04:00:00;Dishwasher;1.095470258
2035;4;weekday;05:00:00;Dishwasher;1.065348912
2035;4;weekday;06:00:00;Dishwasher;6.102537706
2035;4;weekday;07:00:00;Dishwasher;25.24872046
2035;4;weekday;08:00:00;Dishwasher;66.47538592
2035;4;weekday;09:00:00;Dishwasher;105.8026611
2035;4;weekday;10:00:00;Dishwasher;94.96439196
2035;4;weekday;11:00:00;Dishwasher;50.48719795
2035;4;weekday;12:00:00;Dishwasher;44.48144699
2035;4;weekday;13:00:00;Dishwasher;260.5775978
2035;4;weekday;14:00:00;Dishwasher;333.416538
2035;4;weekday;15:00:00;Dishwasher;133.7847092
2035;4;weekday;16:00:00;Dishwasher;31.46867756
2035;4;weekday;17:00:00;Dishwasher;19.50382473
2035;4;weekday;18:00:00;Dishwasher;19.26006649
2035;4;weekday;19:00:00;Dishwasher;57.38684136
2035;4;weekday;20:00:00;Dishwasher;242.1051126
2035;4;weekday;21:00:00;Dishwasher;314.2792842
2035;4;weekday;22:00:00;Dishwasher;148.4938284
2035;4;weekday;23:00:00;Dishwasher;38.39843672
2035;5;weekday;00:00:00;Dishwasher;2.686059565
2035;5;weekday;01:00:00;Dishwasher;5.14566326
2035;5;weekday;02:00:00;Dishwasher;4.366360897
2035;5;weekday;03:00:00;Dishwasher;2.784801368
2035;5;weekday;04:00:00;Dishwasher;1.109820672
2035;5;weekday;05:00:00;Dishwasher;1.090491147
2035;5;weekday;06:00:00;Dishwasher;6.246557596
2035;5;weekday;07:00:00;Dishwasher;25.84459026
2035;5;weekday;08:00:00;Dishwasher;68.04420503
2035;5;weekday;09:00:00;Dishwasher;108.2996039
2035;5;weekday;10:00:00;Dishwasher;97.20555161
2035;5;weekday;11:00:00;Dishwasher;51.67869582
2035;5;weekday;12:00:00;Dishwasher;45.53120914
2035;5;weekday;13:00:00;Dishwasher;266.7272291
2035;5;weekday;14:00:00;Dishwasher;342.448952
2035;5;weekday;15:00:00;Dishwasher;141.8786841
2035;5;weekday;16:00:00;Dishwasher;33.37253255
2035;5;weekday;17:00:00;Dishwasher;20.68380612
2035;5;weekday;18:00:00;Dishwasher;20.42530051
2035;5;weekday;19:00:00;Dishwasher;60.85874526
